link,description,influencer,filename,place_name,type,address,isEvent
https://www.instagram.com/reel/C2ttol1yyJi/3291487604180722274,"Planning a 2-week trip to Korea? ⬇️

🌆 Days 1-3: Seoul
Hit Myeongdong and Dongdaemun for city vibes.
Tour Gyeongbokgung Palace and Bukchon Hanok Village.
Shop and munch on street food at local markets.

🚗 Days 4-6: DMZ, Suwon, Jeonju
Learn DMZ’s history.
Explore Suwon Hwaseong Fortress.
Dive into Jeonju’s food scene.

🏞️ Days 7-9: Busan and Gyeongju
Chill at Haeundae beach.
Roam Gamcheon Culture Village.
Discover Gyeongju’s historic sites.

🏝️ Days 11-14: Jeju Island
Hike Hallasan National Park.
Explore Manjanggul Cave and Seongsan Ilchulbong Peak.
Relax on Jungmun Saekdal Beach.

🌟 Follow @lindagoeseast for travel tips and guides!⁣  💻 www.lindagoeseast.com   #visitkorea #travelkorea #southkorea #travelblogger #reiseblogger #südkorea #visitseoul #travelseoul",lindagoeseast,2024-01-30_06-25-36_UTC.mp4,Seongsan Ilchulbong Peak,South Korea,"Seongsan Ilchulbong Peak, Jeju Island",
https://www.instagram.com/reel/C2ttol1yyJi/3291487604180722274,"Planning a 2-week trip to Korea? ⬇️

🌆 Days 1-3: Seoul
Hit Myeongdong and Dongdaemun for city vibes.
Tour Gyeongbokgung Palace and Bukchon Hanok Village.
Shop and munch on street food at local markets.

🚗 Days 4-6: DMZ, Suwon, Jeonju
Learn DMZ’s history.
Explore Suwon Hwaseong Fortress.
Dive into Jeonju’s food scene.

🏞️ Days 7-9: Busan and Gyeongju
Chill at Haeundae beach.
Roam Gamcheon Culture Village.
Discover Gyeongju’s historic sites.

🏝️ Days 11-14: Jeju Island
Hike Hallasan National Park.
Explore Manjanggul Cave and Seongsan Ilchulbong Peak.
Relax on Jungmun Saekdal Beach.

🌟 Follow @lindagoeseast for travel tips and guides!⁣  💻 www.lindagoeseast.com   #visitkorea #travelkorea #southkorea #travelblogger #reiseblogger #südkorea #visitseoul #travelseoul",lindagoeseast,2024-01-30_06-25-36_UTC.mp4,Jungmun Saekdal Beach,South Korea,"Jungmun Saekdal Beach, Jeju Island",
https://www.instagram.com/reel/C2t-PSvP0iY/3291560632473569432,"Cheap Yakiniku restaurant in japan 🇯🇵 🍖
.
.
#japan #tokyo #shbuya #japanese #yakiniku #japantravel #nihon #travelinjapan #日本 #japanesefood",_nobujapan_,2024-01-30_08-54-41_UTC.mp4,Pocha.42,Restaurant,"Pocha.42, Shibuya, , Japan",no
https://www.instagram.com/reel/C2uF-tlSL9-/3291594677438431102,"The new @starfield.official mall in Suwon is truly a sight to behold! The whole of Korea is probably here right now!

 #korea #koreashopping #suwon #starfield",middleclasssg,2024-01-30_09-59-29_UTC.mp4,Starfield Mall,South Korea,"Starfield Mall, Suwon, Gyeonggi-do",
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Hongjecheon,Park,"Hongjecheon,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Mangwon Market,Market,"Mangwon Market,Mangwon-dong,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Yeonnamdong,Neighborhood,"Yeonnamdong,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Hongdae,Neighborhood,"Hongdae,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Hapjeong,Neighborhood,"Hapjeong,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Mangwon Cherry Blossom Street,Street,"Mangwon Cherry Blossom Street,Mangwon-dong,Seoul,South Korea",no
https://www.instagram.com/reel/C2ujRuaRPF_/3291723527346254207,"A 5 day Seoul itinerary: Day 5

Fifth day is in the Hongdae area. I’ve chosen activities that locals often enjoy. Before heading to Hongdae, let‘s start by visiting Hongjecheon. This place, where an artificial waterfall was recently created, has become a popular spot attracting many visitors. The artificial waterfall is impressive, and behind it, a small hill is covered with numerous blooming flowers, making it a great place to enjoy spring blossoms.

After that, we’ll move on to Mangwon Market. Here, you can enjoy some local snacks or have lunch at one of the many small restaurants in Mangwon-dong. 

After lunch, we‘ll proceed to Yeonnamdong, located near Hongdae. Yeonnamdong, adjacent to Hongdae, is filled with trendy restaurants and cafes. Don’t miss walking along Gyeongui Line Forest Park. When you pass Hongdae Station, there‘s a charming railway track. 

Next, we’ll stroll along Hongdae Street. In the afternoon, there are less crowds, making it a perfect time for cafe hopping or visiting street fashion stores for some shopping. 

Moving on to Hapjeong, which is known as a local gathering place with plenty of delicious restaurants and cafes. I recommend having dinner here. 

After that, in the Mangwon area, there is a street adorned with cherry blossoms. It‘s beautiful during the day, but the evening lighting adds an extra charm, making it more enchanting at night.

Following that, walk on Hongdae Street in the evening. Although you walked through Hongdae Street in the afternoon, the atmosphere changes in the evening. Many people come out for busking, street food stalls emerge, and the place becomes livlier.

📍 Hongjecheon
📍 Mangwon Market
📍 Yeonnamdong
📍 Hongdae
📍 Hapjeong
📍 Mangwon Cherry Blossom Street
📍 Hongdae Street

👉 Find Naver Map info: yourkoreafriend.com
👉 Watch full video: YouTube <Your Korea Friend>

#yourkoreafriend #koreatravel #seoultravel #hongjecheon #hongdae #yeonnamdong #hapjeong #mangwon #mangwonmarket",yourkoreafriend,2024-01-30_14-15-43_UTC.mp4,Hongdae Street,Street,"Hongdae Street,Seoul,South Korea",no
https://www.instagram.com/reel/C2u7ZJZAAtP/3291829590468594511,"If you find yourself in Seoul, Ikseon-dong is definitely one of my top neighborhoods you should visit! 🔥 #minivlog #koreatravel #travelvlog #seoultravel",diane.mi,2024-01-30_17-56-03_UTC.mp4,Ikseon-dong,South Korea,"Ikseon-dong, Seoul",
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,ByWard Market,Market,"ByWard Market,Rue Rideau Street,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,Parliament Hill,Landmark,"Parliament Hill,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,Ottawa Art Gallery,Art Gallery,"Ottawa Art Gallery,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,Uppliva Sauna & Steam,Spa,"Uppliva Sauna & Steam,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,Rink of Dreams,Ice Skating Rink,"Rink of Dreams,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vAdc1AgSo/3291851876450043048,"Valentine’s Day is around the corner! 

Here are just a few great romantic day trip ideas in Ottawa!

✨Explore the ByWard Market and its local shops @bywardmarket
✨Walk around the city and go check out Parliament Hill
✨Visit the Ottawa Art Gallery – fun fact: it’s always free! @ottawaartgallery
✨Relax and Recharge at Uppliva Sauna & Steam, a Nordic-style spa in the heart of the city! @uppliva.sauna
✨Go skating on the Rink of Dreams + reward yourself with a post-skate BeaverTail @beavertails
✨Shop at the CF Rideau Centre @cfrideaucentre
✨Check out some of the best museums in Canada like the @avspacemuseum

What activity is calling your name? Tag your valentine!

📷 @gigi.in.mtl 

#MyOttawa #Ottawa #ExploreCanada #DiscoverOn #OttawaFood #enjoycanada #valentinesday #ontariofinds #ontariotravel #ontario_canada #ontarioadventures #ontario #canadatravel #canadiantraveller #canadalife #travelcanada #wellnessgetaway #ontario_adventures #discoverontario #canadawinter",ottawatourism,2024-01-30_18-31-09_UTC.mp4,CF Rideau Centre,Shopping Mall,"CF Rideau Centre,Ottawa,Ontario,Canada",no
https://www.instagram.com/reel/C2vzqekrL8C/3292077072048766722,"Have you visited @evergreen_brick_works skating rink!? ⛸️ This public rink is FREE! 

📍Evergreen Brick Works, Koerner Gardens @ 550 Bayview Ave

📆 OPEN WEEKENDS until Feb 25 (+Monday Feb19)
🎵 DJ night on Feb 10 & 17

⛸️ Free skate rentals (donations suggested)
⛸️ Skate sharpening 
🌮 Food and drink vendors
🔥 Toast marshmallows
🎵 Live DJ

📸 @JGazze Copyright Jonathan Gazze // @jgazze 
——————
#toronto #ontario #canada  #streetsoftoronto #blogto  #curiocitytoronto #explorecanada #cangeoshare 
#wanderlust #imagesofcanada #seetorontonow #nightphotography  #stayandwander #ontariotravel #heartsofcanada #skating #figureskating #iceskating",jgazze.creative,2024-01-31_01-57-20_UTC.mp4,Evergreen Brick Works,Canada,"Evergreen Brick Works, 550 Bayview Ave, Toronto, Ontario",
https://www.instagram.com/reel/C2v6JygxicH/3292105612041004807,"Refillable noodles!? 🍜 Yes please. 
@myeongdong_kyoja 
#michelinguide #kalguksu restaurant in #seoul 

ADDRESS:29 Myeongdong 10-gil, Jung-gu, Seoul
KOREAN ADDRESS: 서울 중구 명동10길 29

We cannot get over how savory the broth was!
‼️This place is BUSY so the line may be long but it moves fast! It’s easier to have a party of 2 because you move along quicker. Note that you may be sat right next to people you don’t know. So if you’re uncomfortable with that, take note!
Everything in this restaurant is made in house! 
From google: Kal-guksu is a Korean noodle dish consisting of handmade, knife-cut wheat flour noodles served in a large bowl with broth and other ingredients. It is traditionally considered a seasonal food, consumed most often in summer. 
REPOST BECAUSE AUDIO REMOVED BY INSTAGRAM 😭 
#koreanfood #koreanfoods #seouleats #seoulkorea #seoulfood #koreafood #koreatrip #koreatravel #travelkorea #travelseoul  #mandu #칼국수 #명동 #myeongdong #southkorea",donnavlogs,2024-01-31_02-54-30_UTC.mp4,Myeongdong Kyoja,South Korea,"Myeongdong Kyoja,29 Myeongdong 10-gil, Jung-gu, Seoul",
https://www.instagram.com/reel/C2wYE9Ivdnj/3292237221246917091,"#액티비티 바다 위를 달리는 자전거요⁉️
떨어지는거 아니야??🥶 높이만 20M 위로 달려🔥
웬만한 강심장도 스릴 제대로 느꼈다는✨🌊
@@꿀잼 하늘자전거 도전할 사람 구함🚲💙

체감 떨어지기 일보직전인 하늘 자전거 체험!😻
눈은 호강할 수 있으나 심장은 벌렁벌렁🥹 그만큼 꿀잼!! 

🌊🌊푸른 강릉 바다가 펼쳐져 있고
 그 시야를 가르는 느낌이 너무 좋은 곳 〰️💙💙

========================
🚲 강릉 아라나비 
강원 강릉시 공항길 127번길 35-7 

▫️이용시간 10:00-17:00
▫️점심시간 12:00-13:00 
▫️이용 신장 130cm 이상, 몸무게 100kg 이하 
▫️매표소에서 휴대폰 방수팩 대여 가능! 
▫️네이버 예약시 할인 가능 *당일 예약 불가 

#캠핑클럽 #강릉여행 #강릉아라나비
#하늘자전거 #액티비티 #강릉맛집 #아이와여행",camping_club_,2024-01-31_07-17-08_UTC.mp4,강릉 아라나비,Activity Place,"강릉 아라나비, 강원 강릉시 공항길 127번길 35-7, 강릉, 강원도, 대한민국",no
https://www.instagram.com/reel/C2wml79yYf5/3292301060383279097,"6채의 한옥을 이은 익선동 카페 공간

정원만 300평, 6채의 한옥을 연이은 독특한 구조로 발걸음을 사로잡는 청수당 베이커리입니다. 저녁이면 더욱 멋진 운치를 감상할 수 있는데요. 

도심 속에서 새로운 공간으로 들어가는 듯 차분하고 신비한 정경을 연출했어요. 피스타치오, 흑임자 등의 독특한 맛의 약과와 몽블랑 케이크, 따듯하게 쪄낸 수플레 케이크 등의 디저트를 선보입니다.

[청수당 베이커리] @cheongsudang_

- 위치: 서울 종로구 돈화문로11나길 31-9
- 영업: 10:30 - 21:00
- 메뉴: 약과 세트 4PCS (13.5), 쑥 수플레 카스텔라 (18.8)

공간 탐닉은 사진으로 공간을 소개하는 포토그래퍼입니다. 다녀온 경험을 바탕으로 커피와 음식이 담긴 공간을 소개합니다. 방문에 도움이 되셨으면 좋겠습니다.

Discover the charm of Cheongsudang Bakery, a unique cafe with a connected layout of six traditional Korean houses(Hanok) in Seoul. With a 300-pyeong garden, it creates a tranquil and mysterious atmosphere in the heart of the city. Indulge in desserts like Korean traditional Yakgwa snacks and mugwort soufflé castella.

- Location: 31-9 Donhwamun-ro 11na-gil, Jongno-gu, Seoul
- Hours: 10:30 AM - 9:00 PM
- Menu: Traditional Yakgwa Snack Set 4PCS (13.5), Mugwort Soufflé Castella (18.8)

#cheongsudang #청수당 #koreatravel #koreancafe #hanok #익선동",space_tamnik,2024-01-31_09-24-34_UTC.mp4,Cheongsudang Bakery,Korea,"Cheongsudang Bakery, 31-9 Donhwamun-ro 11na-gil, Jongno-gu, Seoul",
https://www.instagram.com/reel/C2xHSogP4xZ/3292444869351410777,"(Do not trust Koreans when we say “it’s not spicy”)
It’s not that spicy tho 
What do you feel when you see this RED 🌶️🔥sauce?

Theory
-Did you know that Ttoekbokki was too fancy for commonersback in Joseon era? rice was usually for making steamed rice as the major source of nutrition

-Ttoekbokki was NOT red in Joseon dynasty. It was soy sauce & sesame oil base made for the royalty and nobles

-Around 1953, first Tteokbokki with red sauce was introduced and finally became popular from 70’s",ucankorea,2024-01-31_14-07-35_UTC.mp4,,Restaurant,",14,Bukchon-ro,Jongno-gu,Seoul,South Korea",no
https://www.instagram.com/reel/C2xUVVEOG-J/3292502229243162505,a must-do itinerary in Korea🤍 straight to food and facials #fyp #couple #seoul,rayandjanny,2024-01-31_16-03-51_UTC.mp4,Gwangjang Market,South Korea,"Gwangjang Market, Seoul",
